term,term_id,document_frequency,idf,avg_tf,max_tf,max_tf_document,avg_tfidf,max_tfidf,max_tfidf_document
kempt,2334,1.0,6.76849321164863,1.0,1.0,393,0.00777987725476854,6.76849321164863,393
patch,467,1.0,6.76849321164863,1.0,1.0,50,0.00777987725476854,6.76849321164863,50
manipedi,2570,1.0,6.76849321164863,1.0,1.0,449,0.00777987725476854,6.76849321164863,449
massage,2571,1.0,6.76849321164863,1.0,1.0,449,0.00777987725476854,6.76849321164863,449
weaving,2572,1.0,6.76849321164863,1.0,1.0,449,0.00777987725476854,6.76849321164863,449
cavity,2573,1.0,6.76849321164863,1.0,1.0,450,0.00777987725476854,6.76849321164863,450
freaking,2574,1.0,6.76849321164863,1.0,1.0,450,0.00777987725476854,6.76849321164863,450
tampering,346,1.0,6.76849321164863,1.0,1.0,33,0.00777987725476854,6.76849321164863,33
investigated,2576,1.0,6.76849321164863,1.0,1.0,450,0.00777987725476854,6.76849321164863,450
meeting,2577,1.0,6.76849321164863,1.0,1.0,450,0.00777987725476854,6.76849321164863,450
proportions,2578,1.0,6.76849321164863,1.0,1.0,450,0.00777987725476854,6.76849321164863,450
coward,403,1.0,6.76849321164863,1.0,1.0,42,0.00777987725476854,6.76849321164863,42
hoping,2580,1.0,6.76849321164863,1.0,1.0,451,0.00777987725476854,6.76849321164863,451
inaugurationhttpstcozlzkzucewr,2581,1.0,6.76849321164863,1.0,1.0,451,0.00777987725476854,6.76849321164863,451
reach,2582,1.0,6.76849321164863,1.0,1.0,451,0.00777987725476854,6.76849321164863,451
surge,2583,1.0,6.76849321164863,1.0,1.0,451,0.00777987725476854,6.76849321164863,451
trumpwall,2584,1.0,6.76849321164863,1.0,1.0,451,0.00777987725476854,6.76849321164863,451
trumpwon,2585,1.0,6.76849321164863,1.0,1.0,451,0.00777987725476854,6.76849321164863,451
needed,343,1.0,6.76849321164863,1.0,1.0,33,0.00777987725476854,6.76849321164863,33
hypocrisyanaxagoreio,2587,1.0,6.76849321164863,1.0,1.0,453,0.00777987725476854,6.76849321164863,453
meeker,2588,1.0,6.76849321164863,1.0,1.0,453,0.00777987725476854,6.76849321164863,453
absurd,2589,1.0,6.76849321164863,1.0,1.0,454,0.00777987725476854,6.76849321164863,454
search,2579,1.0,6.76849321164863,1.0,1.0,450,0.00777987725476854,6.76849321164863,450
exits,2546,1.0,6.76849321164863,1.0,1.0,445,0.00777987725476854,6.76849321164863,445
mosuls,2547,1.0,6.76849321164863,1.0,1.0,445,0.00777987725476854,6.76849321164863,445
ngo,2548,1.0,6.76849321164863,1.0,1.0,445,0.00777987725476854,6.76849321164863,445
trapped,2549,1.0,6.76849321164863,1.0,1.0,445,0.00777987725476854,6.76849321164863,445
breakdown,2550,1.0,6.76849321164863,1.0,1.0,446,0.00777987725476854,6.76849321164863,446
conway,371,1.0,6.76849321164863,1.0,1.0,38,0.00777987725476854,6.76849321164863,38
came,2552,1.0,6.76849321164863,1.0,1.0,447,0.00777987725476854,6.76849321164863,447
cash,2553,1.0,6.76849321164863,1.0,1.0,447,0.00777987725476854,6.76849321164863,447
floridians,2554,1.0,6.76849321164863,1.0,1.0,447,0.00777987725476854,6.76849321164863,447
anne,369,1.0,6.76849321164863,1.0,1.0,38,0.00777987725476854,6.76849321164863,38
learned,2569,1.0,6.76849321164863,1.0,1.0,449,0.00777987725476854,6.76849321164863,449
ferreting,2557,1.0,6.76849321164863,1.0,1.0,448,0.00777987725476854,6.76849321164863,448
genuinely,2558,1.0,6.76849321164863,1.0,1.0,448,0.00777987725476854,6.76849321164863,448
interested,2559,1.0,6.76849321164863,1.0,1.0,448,0.00777987725476854,6.76849321164863,448
irregularities,2560,1.0,6.76849321164863,1.0,1.0,448,0.00777987725476854,6.76849321164863,448
jeez,365,1.0,6.76849321164863,1.0,1.0,37,0.00777987725476854,6.76849321164863,37
pursue,2562,1.0,6.76849321164863,1.0,1.0,448,0.00777987725476854,6.76849321164863,448
standardize,2563,1.0,6.76849321164863,1.0,1.0,448,0.00777987725476854,6.76849321164863,448
winner,358,1.0,6.76849321164863,1.0,1.0,35,0.00777987725476854,6.76849321164863,35
deplorablesand,2567,1.0,6.76849321164863,1.0,1.0,449,0.00777987725476854,6.76849321164863,449
handsome,2568,1.0,6.76849321164863,1.0,1.0,449,0.00777987725476854,6.76849321164863,449
correcting,2556,1.0,6.76849321164863,1.0,1.0,448,0.00777987725476854,6.76849321164863,448
appetising,2618,1.0,6.76849321164863,1.0,1.0,460,0.00777987725476854,6.76849321164863,460
english,2619,1.0,6.76849321164863,1.0,1.0,460,0.00777987725476854,6.76849321164863,460
sideways,2620,1.0,6.76849321164863,1.0,1.0,460,0.00777987725476854,6.76849321164863,460
view,2621,1.0,6.76849321164863,1.0,1.0,460,0.00777987725476854,6.76849321164863,460
eastenders,2623,1.0,6.76849321164863,1.0,1.0,461,0.00777987725476854,6.76849321164863,461
indonesia,2624,1.0,6.76849321164863,1.0,1.0,461,0.00777987725476854,6.76849321164863,461
periplus,2625,1.0,6.76849321164863,1.0,1.0,461,0.00777987725476854,6.76849321164863,461
1966,2626,1.0,6.76849321164863,1.0,1.0,462,0.00777987725476854,6.76849321164863,462
5star,2627,1.0,6.76849321164863,1.0,1.0,462,0.00777987725476854,6.76849321164863,462
band,2628,1.0,6.76849321164863,1.0,1.0,462,0.00777987725476854,6.76849321164863,462
commercial,2591,1.0,6.76849321164863,1.0,1.0,454,0.00777987725476854,6.76849321164863,454
persecution,317,1.0,6.76849321164863,1.0,1.0,30,0.00777987725476854,6.76849321164863,30
italian,2631,1.0,6.76849321164863,1.0,1.0,462,0.00777987725476854,6.76849321164863,462
renzi,2632,1.0,6.76849321164863,1.0,1.0,462,0.00777987725476854,6.76849321164863,462
romford,2633,1.0,6.76849321164863,1.0,1.0,462,0.00777987725476854,6.76849321164863,462
trumpton,2634,1.0,6.76849321164863,1.0,1.0,462,0.00777987725476854,6.76849321164863,462
israels,314,1.0,6.76849321164863,1.0,1.0,30,0.00777987725476854,6.76849321164863,30
ar,2636,1.0,6.76849321164863,1.0,1.0,463,0.00777987725476854,6.76849321164863,463
biz,2637,1.0,6.76849321164863,1.0,1.0,463,0.00777987725476854,6.76849321164863,463
blockchain,2638,1.0,6.76849321164863,1.0,1.0,463,0.00777987725476854,6.76849321164863,463
drones,2639,1.0,6.76849321164863,1.0,1.0,463,0.00777987725476854,6.76849321164863,463
crap,2629,1.0,6.76849321164863,1.0,1.0,462,0.00777987725476854,6.76849321164863,462
hacking,341,1.0,6.76849321164863,1.0,1.0,33,0.00777987725476854,6.76849321164863,33
flights,2593,1.0,6.76849321164863,1.0,1.0,454,0.00777987725476854,6.76849321164863,454
iran,2594,1.0,6.76849321164863,1.0,1.0,454,0.00777987725476854,6.76849321164863,454
overwhel,334,1.0,6.76849321164863,1.0,1.0,32,0.00777987725476854,6.76849321164863,32
polite,2597,1.0,6.76849321164863,1.0,1.0,454,0.00777987725476854,6.76849321164863,454
rejects,2598,1.0,6.76849321164863,1.0,1.0,454,0.00777987725476854,6.76849321164863,454
bed,2599,1.0,6.76849321164863,1.0,1.0,456,0.00777987725476854,6.76849321164863,456
midol,2601,1.0,6.76849321164863,1.0,1.0,456,0.00777987725476854,6.76849321164863,456
sugartits,2602,1.0,6.76849321164863,1.0,1.0,456,0.00777987725476854,6.76849321164863,456
twitter,2603,1.0,6.76849321164863,1.0,1.0,457,0.00777987725476854,6.76849321164863,457
reimposition,2617,1.0,6.76849321164863,1.0,1.0,459,0.00777987725476854,6.76849321164863,459
dennis,2605,1.0,6.76849321164863,1.0,1.0,458,0.00777987725476854,6.76849321164863,458
rodman,2608,1.0,6.76849321164863,1.0,1.0,458,0.00777987725476854,6.76849321164863,458
seagal,2609,1.0,6.76849321164863,1.0,1.0,458,0.00777987725476854,6.76849321164863,458
listening,329,1.0,6.76849321164863,1.0,1.0,32,0.00777987725476854,6.76849321164863,32
age,2611,1.0,6.76849321164863,1.0,1.0,459,0.00777987725476854,6.76849321164863,459
criminality,2612,1.0,6.76849321164863,1.0,1.0,459,0.00777987725476854,6.76849321164863,459
lmaooo,321,1.0,6.76849321164863,1.0,1.0,31,0.00777987725476854,6.76849321164863,31
lowering,2614,1.0,6.76849321164863,1.0,1.0,459,0.00777987725476854,6.76849321164863,459
nine,2615,1.0,6.76849321164863,1.0,1.0,459,0.00777987725476854,6.76849321164863,459
penalty2,2616,1.0,6.76849321164863,1.0,1.0,459,0.00777987725476854,6.76849321164863,459
wanted,2604,1.0,6.76849321164863,1.0,1.0,457,0.00777987725476854,6.76849321164863,457
yorks5000,2477,1.0,6.76849321164863,1.0,1.0,433,0.00777987725476854,6.76849321164863,433
basketball,398,1.0,6.76849321164863,1.0,1.0,41,0.00777987725476854,6.76849321164863,41
hayla,2479,1.0,6.76849321164863,1.0,1.0,434,0.00777987725476854,6.76849321164863,434
ni,2480,1.0,6.76849321164863,1.0,1.0,434,0.00777987725476854,6.76849321164863,434
ball,397,1.0,6.76849321164863,1.0,1.0,41,0.00777987725476854,6.76849321164863,41
sgt,2482,1.0,6.76849321164863,1.0,1.0,434,0.00777987725476854,6.76849321164863,434
zamnnn,2483,1.0,6.76849321164863,1.0,1.0,434,0.00777987725476854,6.76849321164863,434
company,2484,1.0,6.76849321164863,1.0,1.0,435,0.00777987725476854,6.76849321164863,435
profits,2485,1.0,6.76849321164863,1.0,1.0,435,0.00777987725476854,6.76849321164863,435
ciivlians,2545,1.0,6.76849321164863,1.0,1.0,445,0.00777987725476854,6.76849321164863,445
senator,2488,1.0,6.76849321164863,1.0,1.0,435,0.00777987725476854,6.76849321164863,435
hrc,393,1.0,6.76849321164863,1.0,1.0,40,0.00777987725476854,6.76849321164863,40
codes,2490,1.0,6.76849321164863,1.0,1.0,436,0.00777987725476854,6.76849321164863,436
coupon,2491,1.0,6.76849321164863,1.0,1.0,436,0.00777987725476854,6.76849321164863,436
discount,2492,1.0,6.76849321164863,1.0,1.0,436,0.00777987725476854,6.76849321164863,436
fave,2493,1.0,6.76849321164863,1.0,1.0,436,0.00777987725476854,6.76849321164863,436
late,2494,1.0,6.76849321164863,1.0,1.0,436,0.00777987725476854,6.76849321164863,436
sextoys,2495,1.0,6.76849321164863,1.0,1.0,436,0.00777987725476854,6.76849321164863,436
hesitation,392,1.0,6.76849321164863,1.0,1.0,40,0.00777987725476854,6.76849321164863,40
hearing,390,1.0,6.76849321164863,1.0,1.0,40,0.00777987725476854,6.76849321164863,40
ma,394,1.0,6.76849321164863,1.0,1.0,40,0.00777987725476854,6.76849321164863,40
decimate,2455,1.0,6.76849321164863,1.0,1.0,429,0.00777987725476854,6.76849321164863,429
hated,2456,1.0,6.76849321164863,1.0,1.0,429,0.00777987725476854,6.76849321164863,429
woman,2457,1.0,6.76849321164863,1.0,1.0,429,0.00777987725476854,6.76849321164863,429
handy,2458,1.0,6.76849321164863,1.0,1.0,430,0.00777987725476854,6.76849321164863,430
knew,2459,1.0,6.76849321164863,1.0,1.0,430,0.00777987725476854,6.76849321164863,430
mightve,2460,1.0,6.76849321164863,1.0,1.0,430,0.00777987725476854,6.76849321164863,430
musical,2461,1.0,6.76849321164863,1.0,1.0,430,0.00777987725476854,6.76849321164863,430
skills,2462,1.0,6.76849321164863,1.0,1.0,430,0.00777987725476854,6.76849321164863,430
stalled,2463,1.0,6.76849321164863,1.0,1.0,430,0.00777987725476854,6.76849321164863,430
statues,2464,1.0,6.76849321164863,1.0,1.0,430,0.00777987725476854,6.76849321164863,430
wales2000,2476,1.0,6.76849321164863,1.0,1.0,433,0.00777987725476854,6.76849321164863,433
given,2466,1.0,6.76849321164863,1.0,1.0,432,0.00777987725476854,6.76849321164863,432
nothingelectors,2467,1.0,6.76849321164863,1.0,1.0,432,0.00777987725476854,6.76849321164863,432
lonzo,401,1.0,6.76849321164863,1.0,1.0,41,0.00777987725476854,6.76849321164863,41
weightpop,2469,1.0,6.76849321164863,1.0,1.0,432,0.00777987725476854,6.76849321164863,432
cumbria1800,2470,1.0,6.76849321164863,1.0,1.0,433,0.00777987725476854,6.76849321164863,433
essex2000,2471,1.0,6.76849321164863,1.0,1.0,433,0.00777987725476854,6.76849321164863,433
googling,2472,1.0,6.76849321164863,1.0,1.0,433,0.00777987725476854,6.76849321164863,433
kent,2473,1.0,6.76849321164863,1.0,1.0,433,0.00777987725476854,6.76849321164863,433
lancs1500,2474,1.0,6.76849321164863,1.0,1.0,433,0.00777987725476854,6.76849321164863,433
popular7000,2475,1.0,6.76849321164863,1.0,1.0,433,0.00777987725476854,6.76849321164863,433
avakov,402,1.0,6.76849321164863,1.0,1.0,42,0.00777987725476854,6.76849321164863,42
syrians,2522,1.0,6.76849321164863,1.0,1.0,441,0.00777987725476854,6.76849321164863,441
terrorists,2523,1.0,6.76849321164863,1.0,1.0,441,0.00777987725476854,6.76849321164863,441
tyrants,2524,1.0,6.76849321164863,1.0,1.0,441,0.00777987725476854,6.76849321164863,441
aides,2525,1.0,6.76849321164863,1.0,1.0,442,0.00777987725476854,6.76849321164863,442
apology,2526,1.0,6.76849321164863,1.0,1.0,442,0.00777987725476854,6.76849321164863,442
mull,2527,1.0,6.76849321164863,1.0,1.0,442,0.00777987725476854,6.76849321164863,442
romney,2528,1.0,6.76849321164863,1.0,1.0,442,0.00777987725476854,6.76849321164863,442
sec,2529,1.0,6.76849321164863,1.0,1.0,442,0.00777987725476854,6.76849321164863,442
allenedmonds,2530,1.0,6.76849321164863,1.0,1.0,443,0.00777987725476854,6.76849321164863,443
brownblack,2531,1.0,6.76849321164863,1.0,1.0,443,0.00777987725476854,6.76849321164863,443
ha,2498,1.0,6.76849321164863,1.0,1.0,438,0.00777987725476854,6.76849321164863,438
kelly,376,1.0,6.76849321164863,1.0,1.0,38,0.00777987725476854,6.76849321164863,38
edmonds,2534,1.0,6.76849321164863,1.0,1.0,443,0.00777987725476854,6.76849321164863,443
grays,2535,1.0,6.76849321164863,1.0,1.0,443,0.00777987725476854,6.76849321164863,443
leather,2536,1.0,6.76849321164863,1.0,1.0,443,0.00777987725476854,6.76849321164863,443
loafters,2537,1.0,6.76849321164863,1.0,1.0,443,0.00777987725476854,6.76849321164863,443
actions,2539,1.0,6.76849321164863,1.0,1.0,444,0.00777987725476854,6.76849321164863,444
disavowing,2540,1.0,6.76849321164863,1.0,1.0,444,0.00777987725476854,6.76849321164863,444
dump,2541,1.0,6.76849321164863,1.0,1.0,444,0.00777987725476854,6.76849321164863,444
install,2542,1.0,6.76849321164863,1.0,1.0,444,0.00777987725476854,6.76849321164863,444
wh,2544,1.0,6.76849321164863,1.0,1.0,444,0.00777987725476854,6.76849321164863,444
career,2532,1.0,6.76849321164863,1.0,1.0,443,0.00777987725476854,6.76849321164863,443
personified,2499,1.0,6.76849321164863,1.0,1.0,438,0.00777987725476854,6.76849321164863,438
stevebannon,2500,1.0,6.76849321164863,1.0,1.0,438,0.00777987725476854,6.76849321164863,438
alcoholics,2501,1.0,6.76849321164863,1.0,1.0,439,0.00777987725476854,6.76849321164863,439
devalued,2502,1.0,6.76849321164863,1.0,1.0,439,0.00777987725476854,6.76849321164863,439
happen,2503,1.0,6.76849321164863,1.0,1.0,439,0.00777987725476854,6.76849321164863,439
valuable,2504,1.0,6.76849321164863,1.0,1.0,439,0.00777987725476854,6.76849321164863,439
cheese,2505,1.0,6.76849321164863,1.0,1.0,440,0.00777987725476854,6.76849321164863,440
chicken,2506,1.0,6.76849321164863,1.0,1.0,440,0.00777987725476854,6.76849321164863,440
curds,2508,1.0,6.76849321164863,1.0,1.0,440,0.00777987725476854,6.76849321164863,440
custard,2509,1.0,6.76849321164863,1.0,1.0,440,0.00777987725476854,6.76849321164863,440
overlook,2521,1.0,6.76849321164863,1.0,1.0,441,0.00777987725476854,6.76849321164863,441
tendermomentssweepstakes,2511,1.0,6.76849321164863,1.0,1.0,440,0.00777987725476854,6.76849321164863,440
tenders,2512,1.0,6.76849321164863,1.0,1.0,440,0.00777987725476854,6.76849321164863,440
afghanistan,2513,1.0,6.76849321164863,1.0,1.0,441,0.00777987725476854,6.76849321164863,441
assadmustgo,2514,1.0,6.76849321164863,1.0,1.0,441,0.00777987725476854,6.76849321164863,441
focus,2515,1.0,6.76849321164863,1.0,1.0,441,0.00777987725476854,6.76849321164863,441
irans,2516,1.0,6.76849321164863,1.0,1.0,441,0.00777987725476854,6.76849321164863,441
iraq,2517,1.0,6.76849321164863,1.0,1.0,441,0.00777987725476854,6.76849321164863,441
mullahs,2518,1.0,6.76849321164863,1.0,1.0,441,0.00777987725476854,6.76849321164863,441
murder,2519,1.0,6.76849321164863,1.0,1.0,441,0.00777987725476854,6.76849321164863,441
nusra,2520,1.0,6.76849321164863,1.0,1.0,441,0.00777987725476854,6.76849321164863,441
frozen,2510,1.0,6.76849321164863,1.0,1.0,440,0.00777987725476854,6.76849321164863,440
save,2018,1.0,6.76849321164863,1.0,1.0,325,0.00777987725476854,6.76849321164863,325
starvation,2019,1.0,6.76849321164863,1.0,1.0,325,0.00777987725476854,6.76849321164863,325
thousands,2020,1.0,6.76849321164863,1.0,1.0,325,0.00777987725476854,6.76849321164863,325
urge,2021,1.0,6.76849321164863,1.0,1.0,325,0.00777987725476854,6.76849321164863,325
changes,2022,1.0,6.76849321164863,1.0,1.0,326,0.00777987725476854,6.76849321164863,326
programs,2023,1.0,6.76849321164863,1.0,1.0,326,0.00777987725476854,6.76849321164863,326
unite,2024,1.0,6.76849321164863,1.0,1.0,326,0.00777987725476854,6.76849321164863,326
75,2025,1.0,6.76849321164863,1.0,1.0,327,0.00777987725476854,6.76849321164863,327
flashback,2027,1.0,6.76849321164863,1.0,1.0,327,0.00777987725476854,6.76849321164863,327
braking,2268,1.0,6.76849321164863,1.0,1.0,378,0.00777987725476854,6.76849321164863,378
proposal,2029,1.0,6.76849321164863,1.0,1.0,327,0.00777987725476854,6.76849321164863,327
subsidy,2030,1.0,6.76849321164863,1.0,1.0,327,0.00777987725476854,6.76849321164863,327
lawsuit,609,1.0,6.76849321164863,1.0,1.0,70,0.00777987725476854,6.76849321164863,70
assists,2032,1.0,6.76849321164863,1.0,1.0,328,0.00777987725476854,6.76849321164863,328
averaging,2033,1.0,6.76849321164863,1.0,1.0,328,0.00777987725476854,6.76849321164863,328
bid,2034,1.0,6.76849321164863,1.0,1.0,328,0.00777987725476854,6.76849321164863,328
crosby,2035,1.0,6.76849321164863,1.0,1.0,328,0.00777987725476854,6.76849321164863,328
fetal,608,1.0,6.76849321164863,1.0,1.0,70,0.00777987725476854,6.76849321164863,70
goals,2037,1.0,6.76849321164863,1.0,1.0,328,0.00777987725476854,6.76849321164863,328
nhl,2038,1.0,6.76849321164863,1.0,1.0,328,0.00777987725476854,6.76849321164863,328
obamashutdown,2028,1.0,6.76849321164863,1.0,1.0,327,0.00777987725476854,6.76849321164863,327
cos,640,1.0,6.76849321164863,1.0,1.0,74,0.00777987725476854,6.76849321164863,74
near,1995,1.0,6.76849321164863,1.0,1.0,321,0.00777987725476854,6.76849321164863,321
wi,637,1.0,6.76849321164863,1.0,1.0,73,0.00777987725476854,6.76849321164863,73
receive,1997,1.0,6.76849321164863,1.0,1.0,321,0.00777987725476854,6.76849321164863,321
slurpage,1998,1.0,6.76849321164863,1.0,1.0,321,0.00777987725476854,6.76849321164863,321
praying,633,1.0,6.76849321164863,1.0,1.0,73,0.00777987725476854,6.76849321164863,73
elite,2000,1.0,6.76849321164863,1.0,1.0,322,0.00777987725476854,6.76849321164863,322
mi,631,1.0,6.76849321164863,1.0,1.0,73,0.00777987725476854,6.76849321164863,73
flip,629,1.0,6.76849321164863,1.0,1.0,73,0.00777987725476854,6.76849321164863,73
promise,2004,1.0,6.76849321164863,1.0,1.0,322,0.00777987725476854,6.76849321164863,322
airdrops,2016,1.0,6.76849321164863,1.0,1.0,325,0.00777987725476854,6.76849321164863,325
error,628,1.0,6.76849321164863,1.0,1.0,73,0.00777987725476854,6.76849321164863,73
analysishttpstcofxmyubv9lg,2007,1.0,6.76849321164863,1.0,1.0,323,0.00777987725476854,6.76849321164863,323
indepth,2008,1.0,6.76849321164863,1.0,1.0,323,0.00777987725476854,6.76849321164863,323
standing,625,1.0,6.76849321164863,1.0,1.0,72,0.00777987725476854,6.76849321164863,72
received,2010,1.0,6.76849321164863,1.0,1.0,324,0.00777987725476854,6.76849321164863,324
logic,621,1.0,6.76849321164863,1.0,1.0,72,0.00777987725476854,6.76849321164863,72
th,2012,1.0,6.76849321164863,1.0,1.0,324,0.00777987725476854,6.76849321164863,324
lifted,620,1.0,6.76849321164863,1.0,1.0,72,0.00777987725476854,6.76849321164863,72
yourself,2014,1.0,6.76849321164863,1.0,1.0,324,0.00777987725476854,6.76849321164863,324
aid,2015,1.0,6.76849321164863,1.0,1.0,325,0.00777987725476854,6.76849321164863,325
rotation,2005,1.0,6.76849321164863,1.0,1.0,322,0.00777987725476854,6.76849321164863,322
hijra,2064,1.0,6.76849321164863,1.0,1.0,334,0.00777987725476854,6.76849321164863,334
jihad,2065,1.0,6.76849321164863,1.0,1.0,334,0.00777987725476854,6.76849321164863,334
across,599,1.0,6.76849321164863,1.0,1.0,69,0.00777987725476854,6.76849321164863,69
selfdestruct,2067,1.0,6.76849321164863,1.0,1.0,334,0.00777987725476854,6.76849321164863,334
tbh,2068,1.0,6.76849321164863,1.0,1.0,335,0.00777987725476854,6.76849321164863,335
areconservatives,2069,1.0,6.76849321164863,1.0,1.0,336,0.00777987725476854,6.76849321164863,336
elites,2070,1.0,6.76849321164863,1.0,1.0,336,0.00777987725476854,6.76849321164863,336
medias,2071,1.0,6.76849321164863,1.0,1.0,336,0.00777987725476854,6.76849321164863,336
obviously,2072,1.0,6.76849321164863,1.0,1.0,336,0.00777987725476854,6.76849321164863,336
pens,2039,1.0,6.76849321164863,1.0,1.0,328,0.00777987725476854,6.76849321164863,328
wingprofreedom,2074,1.0,6.76849321164863,1.0,1.0,336,0.00777987725476854,6.76849321164863,336
wheres,596,1.0,6.76849321164863,1.0,1.0,68,0.00777987725476854,6.76849321164863,68
jess,2077,1.0,6.76849321164863,1.0,1.0,338,0.00777987725476854,6.76849321164863,338
lane,2078,1.0,6.76849321164863,1.0,1.0,338,0.00777987725476854,6.76849321164863,338
lorelai,2079,1.0,6.76849321164863,1.0,1.0,338,0.00777987725476854,6.76849321164863,338
finale,593,1.0,6.76849321164863,1.0,1.0,68,0.00777987725476854,6.76849321164863,68
reacting,591,1.0,6.76849321164863,1.0,1.0,67,0.00777987725476854,6.76849321164863,67
modi,2082,1.0,6.76849321164863,1.0,1.0,339,0.00777987725476854,6.76849321164863,339
pm,2083,1.0,6.76849321164863,1.0,1.0,339,0.00777987725476854,6.76849321164863,339
righti,2084,1.0,6.76849321164863,1.0,1.0,339,0.00777987725476854,6.76849321164863,339
thinkers,2073,1.0,6.76849321164863,1.0,1.0,336,0.00777987725476854,6.76849321164863,336
sidney,2040,1.0,6.76849321164863,1.0,1.0,328,0.00777987725476854,6.76849321164863,328
weird,2041,1.0,6.76849321164863,1.0,1.0,328,0.00777987725476854,6.76849321164863,328
blooms,2042,1.0,6.76849321164863,1.0,1.0,329,0.00777987725476854,6.76849321164863,329
flower,2043,1.0,6.76849321164863,1.0,1.0,329,0.00777987725476854,6.76849321164863,329
gratitude,2044,1.0,6.76849321164863,1.0,1.0,329,0.00777987725476854,6.76849321164863,329
noble,2045,1.0,6.76849321164863,1.0,1.0,329,0.00777987725476854,6.76849321164863,329
soulspope,2046,1.0,6.76849321164863,1.0,1.0,329,0.00777987725476854,6.76849321164863,329
animals,2047,1.0,6.76849321164863,1.0,1.0,330,0.00777987725476854,6.76849321164863,330
approach,2048,1.0,6.76849321164863,1.0,1.0,330,0.00777987725476854,6.76849321164863,330
amid,607,1.0,6.76849321164863,1.0,1.0,70,0.00777987725476854,6.76849321164863,70
affected,600,1.0,6.76849321164863,1.0,1.0,69,0.00777987725476854,6.76849321164863,69
marketing,2052,1.0,6.76849321164863,1.0,1.0,330,0.00777987725476854,6.76849321164863,330
vegetaria,2053,1.0,6.76849321164863,1.0,1.0,330,0.00777987725476854,6.76849321164863,330
found,2054,1.0,6.76849321164863,1.0,1.0,331,0.00777987725476854,6.76849321164863,331
apologizewell,2055,1.0,6.76849321164863,1.0,1.0,333,0.00777987725476854,6.76849321164863,333
calexit,2056,1.0,6.76849321164863,1.0,1.0,333,0.00777987725476854,6.76849321164863,333
humanrights,2057,1.0,6.76849321164863,1.0,1.0,333,0.00777987725476854,6.76849321164863,333
mangomussolini,2058,1.0,6.76849321164863,1.0,1.0,333,0.00777987725476854,6.76849321164863,333
opponents,2059,1.0,6.76849321164863,1.0,1.0,333,0.00777987725476854,6.76849321164863,333
publicly,2060,1.0,6.76849321164863,1.0,1.0,333,0.00777987725476854,6.76849321164863,333
youreafacist,2061,1.0,6.76849321164863,1.0,1.0,333,0.00777987725476854,6.76849321164863,333
pharmaceutical,604,1.0,6.76849321164863,1.0,1.0,69,0.00777987725476854,6.76849321164863,69
embrace,1925,1.0,6.76849321164863,1.0,1.0,307,0.00777987725476854,6.76849321164863,307
frontiers,1926,1.0,6.76849321164863,1.0,1.0,307,0.00777987725476854,6.76849321164863,307
celebrity,1929,1.0,6.76849321164863,1.0,1.0,308,0.00777987725476854,6.76849321164863,308
syrianarmy,678,1.0,6.76849321164863,1.0,1.0,79,0.00777987725476854,6.76849321164863,79
monitorhttpstcoaekbmmx9y1aleppo,676,1.0,6.76849321164863,1.0,1.0,79,0.00777987725476854,6.76849321164863,79
looked,1932,1.0,6.76849321164863,1.0,1.0,309,0.00777987725476854,6.76849321164863,309
miserable,1933,1.0,6.76849321164863,1.0,1.0,309,0.00777987725476854,6.76849321164863,309
rest,1934,1.0,6.76849321164863,1.0,1.0,309,0.00777987725476854,6.76849321164863,309
befirm,1935,1.0,6.76849321164863,1.0,1.0,310,0.00777987725476854,6.76849321164863,310
dallas,1993,1.0,6.76849321164863,1.0,1.0,321,0.00777987725476854,6.76849321164863,321
donaldtrump,1937,1.0,6.76849321164863,1.0,1.0,310,0.00777987725476854,6.76849321164863,310
district,675,1.0,6.76849321164863,1.0,1.0,79,0.00777987725476854,6.76849321164863,79
dope,1939,1.0,6.76849321164863,1.0,1.0,311,0.00777987725476854,6.76849321164863,311
allowing,1940,1.0,6.76849321164863,1.0,1.0,312,0.00777987725476854,6.76849321164863,312
nomination,671,1.0,6.76849321164863,1.0,1.0,78,0.00777987725476854,6.76849321164863,78
conveniently,1942,1.0,6.76849321164863,1.0,1.0,312,0.00777987725476854,6.76849321164863,312
idiot,669,1.0,6.76849321164863,1.0,1.0,78,0.00777987725476854,6.76849321164863,78
younge,666,1.0,6.76849321164863,1.0,1.0,77,0.00777987725476854,6.76849321164863,77
shaheed,665,1.0,6.76849321164863,1.0,1.0,77,0.00777987725476854,6.76849321164863,77
cernunnos,1946,1.0,6.76849321164863,1.0,1.0,313,0.00777987725476854,6.76849321164863,313
conflictofinterest,1936,1.0,6.76849321164863,1.0,1.0,310,0.00777987725476854,6.76849321164863,310
mental,1900,1.0,6.76849321164863,1.0,1.0,303,0.00777987725476854,6.76849321164863,303
negatives,1901,1.0,6.76849321164863,1.0,1.0,303,0.00777987725476854,6.76849321164863,303
rigorous,1902,1.0,6.76849321164863,1.0,1.0,303,0.00777987725476854,6.76849321164863,303
140,1903,1.0,6.76849321164863,1.0,1.0,304,0.00777987725476854,6.76849321164863,304
diplomacy,1905,1.0,6.76849321164863,1.0,1.0,304,0.00777987725476854,6.76849321164863,304
guess,1906,1.0,6.76849321164863,1.0,1.0,304,0.00777987725476854,6.76849321164863,304
cope,1908,1.0,6.76849321164863,1.0,1.0,305,0.00777987725476854,6.76849321164863,305
